State Postal Code,State FIPS,District ID Number,School District Name,County Names,County FIPS
NJ,34,9630,Manville Borough School District,Somerset County,35
NJ,34,9660,Maple Shade Township School District,Burlington County,5
NJ,34,9690,Margate City School District,Atlantic County,1
NJ,34,9720,Marlboro Township School District,Monmouth County,25
NJ,34,9750,Matawan-Aberdeen Regional School District,Monmouth County,25
NJ,34,9780,Maurice River Township School District,Cumberland County,11
NJ,34,9810,Maywood Borough School District,Bergen County,3
NJ,34,9840,Medford Lakes Borough School District,Burlington County,5
NJ,34,9870,Medford Township School District,Burlington County,5
NJ,34,9900,Mendham Borough School District,Morris County,27
NJ,34,9930,Mendham Township School District,Morris County,27
NJ,34,9960,Merchantville Borough School District,Camden County,7
NJ,34,9990,Metuchen Borough School District,Middlesex County,23
NJ,34,10020,Middle Township School District,Cape May County,9
NJ,34,10050,Middlesex Borough School District,Middlesex County,23
NJ,34,10110,Middletown Township School District,Monmouth County,25
NJ,34,10140,Midland Park Borough School District,Bergen County,3
NJ,34,10170,Milford Borough School District,Hunterdon County,19
NJ,34,10200,Millburn Township School District,Essex County,13
NJ,34,10230,Millstone Township School District,Monmouth County,25
NJ,34,10290,Milltown Borough School District,Middlesex County,23
NJ,34,10320,Millville City School District,Cumberland County,11
NJ,34,10350,Mine Hill Township School District,Morris County,27
NJ,34,10380,Monmouth Beach Borough School District,Monmouth County,25
NJ,34,10440,Monmouth Regional School District,Monmouth County,25
NJ,34,10470,Monroe Township School District,Gloucester County,15
NJ,34,10500,Monroe Township School District,Middlesex County,23
NJ,34,10530,Montague Township School District,Sussex County,37
NJ,34,10560,Montclair Town School District,Essex County,13
NJ,34,10590,Montgomery Township School District,Somerset County,35
NJ,34,10620,Montvale Borough School District,Bergen County,3
NJ,34,10650,Montville Township School District,Morris County,27
NJ,34,10680,Moonachie Borough School District,Bergen County,3
NJ,34,10710,Moorestown Township School District,Burlington County,5
NJ,34,10740,Morris Hills Regional School District,Morris County,27
NJ,34,10770,Morris Plains Borough School District,Morris County,27
NJ,34,10810,Morris Township School District,Morris County,27
NJ,34,10860,Mount Arlington Borough School District,Morris County,27
NJ,34,10890,Mount Ephraim Borough School District,Camden County,7
NJ,34,10920,Mount Holly Township School District,Burlington County,5
NJ,34,10950,Mount Laurel Township School District,Burlington County,5
NJ,34,10980,Mount Olive Township School District,Morris County,27
NJ,34,11010,Mountain Lakes Borough School District,Morris County,27
NJ,34,11040,Mountainside Borough School District,Union County,39
NJ,34,11070,Mullica Township School District,Atlantic County,1
NJ,34,11100,National Park Borough School District,Gloucester County,15
NJ,34,11130,Neptune City School District,Monmouth County,25
NJ,34,11160,Neptune Township School District,Monmouth County,25
NJ,34,11190,Netcong Borough School District,Morris County,27
NJ,34,11220,New Brunswick City School District,Middlesex County,23
NJ,34,11250,New Hanover Township School District,Burlington County,5
NJ,34,11280,New Milford Borough School District,Bergen County,3
NJ,34,11310,New Providence Borough School District,Union County,39
NJ,34,11340,Newark City School District,Essex County,13
NJ,34,11370,Newfield Elementary School District,Gloucester County,15
NJ,34,11400,Newton Town School District,Sussex County,37
NJ,34,11430,North Arlington Borough School District,Bergen County,3
NJ,34,11460,North Bergen Township School District,Hudson County,17
NJ,34,11490,North Brunswick Township School District,Middlesex County,23
NJ,34,11520,North Caldwell Borough School District,Essex County,13
NJ,34,11550,North Haledon Borough School District,Passaic County,31
NJ,34,11580,North Hanover Township School District,Burlington County,5
NJ,34,11610,North Hunterdon-Voorhees Regional School District,Hunterdon County,19
NJ,34,11640,North Plainfield Borough School District,Somerset County,35
NJ,34,9550,North Warren Regional School District,Warren County,41
NJ,34,11670,North Wildwood City School District,Cape May County,9
NJ,34,11700,Northern Burlington Regional School District,Burlington County,5
NJ,34,11730,Northern Highlands Regional School District,Bergen County,3
NJ,34,11760,Northern Valley Regional School District,Bergen County,3
NJ,34,11790,Northfield City School District,Atlantic County,1
NJ,34,11820,Northvale Borough School District,Bergen County,3
NJ,34,11850,Norwood Borough School District,Bergen County,3
NJ,34,11880,Nutley Town School District,Essex County,13
NJ,34,11910,Oakland Borough School District,Bergen County,3
NJ,34,11940,Oaklyn Borough School District,Camden County,7
NJ,34,11970,Ocean City School District,Cape May County,9
NJ,34,12030,Ocean Gate Borough School District,Ocean County,29
NJ,34,12060,Ocean Township School District,Monmouth County,25
NJ,34,12090,Ocean Township School District,Ocean County,29
NJ,34,12120,Oceanport Borough School District,Monmouth County,25
NJ,34,12150,Ogdensburg Borough School District,Sussex County,37
NJ,34,9270,Old Bridge Township School District,Middlesex County,23
NJ,34,12180,Old Tappan Borough School District,Bergen County,3
NJ,34,12210,Oldmans Township School District,Salem County,33
NJ,34,12240,Oradell Borough School District,Bergen County,3
NJ,34,12270,Orange City Township School District,Essex County,13
NJ,34,12300,Oxford Township School District,Warren County,41
NJ,34,12360,Palisades Park Borough School District,Bergen County,3
NJ,34,12390,Palmyra Borough School District,Burlington County,5
NJ,34,12420,Paramus Borough School District,Bergen County,3
NJ,34,12450,Park Ridge Borough School District,Bergen County,3
NJ,34,12480,Parsippany-Troy Hills Township School District,Morris County,27
NJ,34,12510,Pascack Valley Regional School District,Bergen County,3
NJ,34,12540,Passaic City School District,Passaic County,31
NJ,34,12600,Passaic County Manchester Regional School District,Passaic County,31
NJ,34,12570,Passaic Valley Regional School District,Passaic County,31
NJ,34,12690,Paterson City School District,Passaic County,31
NJ,34,12720,Paulsboro Borough School District,Gloucester County,15
NJ,34,12810,Pemberton Township School District,Burlington County,5
NJ,34,12840,Penns Grove-Carneys Point Regional School District,Salem County,33
NJ,34,12870,Pennsauken Township School District,Camden County,7
NJ,34,9120,Pennsville Township School District,Salem County,33
NJ,34,12900,Pequannock Township School District,Morris County,27
NJ,34,12930,Perth Amboy City School District,Middlesex County,23
NJ,34,12960,Phillipsburg Town School District,Warren County,41
NJ,34,12990,Pine Hill Borough School District,Camden County,7
NJ,34,13020,Pine Valley Borough School District,Camden County,7
NJ,34,13000,Pinelands Regional School District,Burlington County,5
NJ,34,13000,Pinelands Regional School District,Ocean County,29
NJ,34,13050,Piscataway Township School District,Middlesex County,23
NJ,34,13080,Pitman Borough School District,Gloucester County,15
NJ,34,13110,Pittsgrove Township School District,Salem County,33
NJ,34,13140,Plainfield City School District,Union County,39
NJ,34,13200,Pleasantville City School District,Atlantic County,1
NJ,34,13230,Plumsted Township School District,Ocean County,29
NJ,34,13260,Pohatcong Township School District,Warren County,41
NJ,34,13320,Point Pleasant Beach Borough School District,Ocean County,29
NJ,34,13290,Point Pleasant Borough School District,Ocean County,29
NJ,34,13350,Pompton Lakes Borough School District,Passaic County,31
NJ,34,13380,Port Republic City School District,Atlantic County,1
NJ,34,13410,Princeton Public Schools,Mercer County,21
NJ,34,13470,Prospect Park Borough School District,Passaic County,31
NJ,34,13500,Quinton Township School District,Salem County,33
NJ,34,13530,Rahway City School District,Union County,39
NJ,34,13560,Ramapo-Indian Hill Regional School District,Bergen County,3
NJ,34,13590,Ramsey Borough School District,Bergen County,3
NJ,34,13620,Rancocas Valley Regional School District,Burlington County,5
NJ,34,13650,Randolph Township School District,Morris County,27
NJ,34,13710,Readington Township School District,Hunterdon County,19
NJ,34,13740,Red Bank Borough School District,Monmouth County,25
NJ,34,13750,Red Bank Regional School District,Monmouth County,25
NJ,34,13770,Ridgefield Borough School District,Bergen County,3
NJ,34,13800,Ridgefield Park Township School District,Bergen County,3
NJ,34,13830,Ridgewood Village School District,Bergen County,3
NJ,34,13860,Ringwood Borough School District,Passaic County,31
NJ,34,12260,River Dell Regional School District,Bergen County,3
NJ,34,13890,River Edge Borough School District,Bergen County,3
NJ,34,13950,River Vale Township School District,Bergen County,3
NJ,34,13980,Riverdale Borough School District,Morris County,27
NJ,34,14010,Riverside Township School District,Burlington County,5
NJ,34,14040,Riverton Borough School District,Burlington County,5
NJ,34,17100,Robbinsville Township School District,Mercer County,21
NJ,34,14070,Rochelle Park Township School District,Bergen County,3
NJ,34,14100,Rockaway Borough School District,Morris County,27
NJ,34,14130,Rockaway Township School District,Morris County,27
NJ,34,14160,Rockleigh Borough School District,Bergen County,3
NJ,34,14220,Roosevelt Borough School District,Monmouth County,25
NJ,34,14250,Roseland Borough School District,Essex County,13
NJ,34,14280,Roselle Borough School District,Union County,39
NJ,34,14310,Roselle Park Borough School District,Union County,39
NJ,34,14340,Roxbury Township School District,Morris County,27
NJ,34,14370,Rumson Borough School District,Monmouth County,25
NJ,34,14400,Rumson-Fair Haven Regional School District,Monmouth County,25
NJ,34,14430,Runnemede Borough School District,Camden County,7
NJ,34,14460,Rutherford Borough School District,Bergen County,3
NJ,34,14490,Saddle Brook Township School District,Bergen County,3
NJ,34,14520,Saddle River Borough School District,Bergen County,3
NJ,34,14550,Salem City School District,Salem County,33
NJ,34,14610,Sandyston-Walpack Township School District,Sussex County,37
NJ,34,14640,Sayreville Borough School District,Middlesex County,23
NJ,34,14670,Scotch Plains-Fanwood Regional School District,Union County,39
NJ,34,14730,Sea Girt Borough School District,Monmouth County,25
NJ,34,14760,Sea Isle City School District,Cape May County,9
NJ,34,14790,Seaside Heights Borough School District,Ocean County,29
NJ,34,14820,Seaside Park Borough School District,Ocean County,29
NJ,34,14850,Secaucus Town School District,Hudson County,17
NJ,34,14880,Shamong Township School District,Burlington County,5
NJ,34,14940,Shore Regional School District,Monmouth County,25
NJ,34,14970,Shrewsbury Borough School District,Monmouth County,25
NJ,34,15000,Somerdale Borough School District,Camden County,7
NJ,34,15030,Somers Point City School District,Atlantic County,1
NJ,34,9,Somerset Hills Regional School District,Somerset County,35
NJ,34,15090,Somerville Borough School District,Somerset County,35
NJ,34,15120,South Amboy City School District,Middlesex County,23
NJ,34,15180,South Bound Brook Borough School District,Somerset County,35
NJ,34,15210,South Brunswick Township School District,Middlesex County,23
NJ,34,15240,South Hackensack Township School District,Bergen County,3
NJ,34,15270,South Harrison Township School District,Gloucester County,15
NJ,34,769,South Hunterdon Regional School District,Hunterdon County,19
NJ,34,15330,South Orange-Maplewood School District,Essex County,13
NJ,34,15360,South Plainfield Borough School District,Middlesex County,23
NJ,34,15390,South River Borough School District,Middlesex County,23
NJ,34,15420,Southampton Township School District,Burlington County,5
NJ,34,15480,Southern Regional School District,Ocean County,29
NJ,34,15510,Sparta Township School District,Sussex County,37
NJ,34,15540,Spotswood Borough School District,Middlesex County,23
NJ,34,15570,Spring Lake Borough School District,Monmouth County,25
NJ,34,15600,Spring Lake Heights Borough School District,Monmouth County,25
NJ,34,15660,Springfield Township School District,Burlington County,5
NJ,34,15630,Springfield Township School District,Union County,39
NJ,34,15690,Stafford Township School District,Ocean County,29
NJ,34,15720,Stanhope Borough School District,Sussex County,37
NJ,34,2880,Sterling High School School District,Camden County,7
NJ,34,15750,Stillwater Township School District,Sussex County,37
NJ,34,15810,Stone Harbor Borough School District,Cape May County,9
NJ,34,15840,Stow Creek Township School District,Cumberland County,11
NJ,34,15870,Stratford Borough School District,Camden County,7
NJ,34,15900,Summit City School District,Union County,39
NJ,34,15960,Sussex-Wantage Regional School District,Sussex County,37
NJ,34,15990,Swedesboro-Woolwich School District,Gloucester County,15
NJ,34,16020,Tabernacle Township School District,Burlington County,5
NJ,34,16080,Teaneck Township School District,Bergen County,3
NJ,34,16110,Tenafly Borough School District,Bergen County,3
